DAN_ID,DAN_NAME,SIGUNGU_CD,SIGUNGU_NM,TYPE,환경오염물질_배출사업장수,낙후도지수,공항거리,항만거리,고속도로거리,화물역거리,univ_count,연구소전담부서,mart_count,store_count,hospital_count,pharmacy_count,subway_count,bus_count,BUFFER_M,낙후도지수_norm,공항거리_norm,항만거리_norm,고속도로거리_norm,화물역거리_norm,환경오염물질_배출사업장수_norm,연구소전담부서_norm,mart_count_norm,bus_count_norm,hospital_count_norm,pharmacy_count_norm,subway_count_norm,store_count_norm,univ_count_norm
231230,울산청양,26510,울주군,군,978,0.39,16.36964238,8.678887339,4.042107844,3.15853995,8.0,386,1.0,100.0,0.0,26.0,4.0,409,7000,0.2915384615384615,0.7884371856586722,0.9151007371557633,0.8548608457692197,0.9711764219447369,0.17253925698965913,0.37365853658536585,0.04,0.39339019189765456,0.0,0.14606741573033707,0.3076923076923077,0.33003300330033003,0.3333333333333333
231090,KCC울산,26510,울주군,군,978,0.39,18.6875165,31.56532054,1.517133836,22.95125433,0.0,386,0.0,6.0,0.0,0.0,0.0,139,7000,0.2915384615384615,0.7572828215174241,0.6606016592452266,0.95264668552922,0.7605162239596579,0.17253925698965913,0.37365853658536585,0.0,0.10554371002132196,0.0,0.0,0.0,0.019801980198019802,0.0
231080,봉계,26510,울주군,군,978,0.39,18.29648562,31.17561584,1.439674112,22.93445051,0.0,386,0.0,4.0,0.0,0.0,0.0,110,7000,0.2915384615384615,0.7625386368875844,0.6649352085552638,0.9556465041946476,0.7606950723975296,0.17253925698965913,0.37365853658536585,0.0,0.07462686567164178,0.0,0.0,0.0,0.013201320132013201,0.0
231140,작동,26510,울주군,군,978,0.39,19.94057086,20.89333277,7.275118674,12.96012674,4.0,386,0.0,22.0,0.0,3.0,0.0,336,7000,0.2915384615384615,0.7404406162037815,0.7792750682069539,0.7296545355406491,0.8668549946706808,0.17253925698965913,0.37365853658536585,0.0,0.3155650319829424,0.0,0.016853932584269662,0.0,0.07260726072607261,0.16666666666666666
231130,반천,26510,울주군,군,978,0.39,18.72047854,26.59131014,1.41750504,18.43556801,4.0,386,1.0,70.0,2.0,24.0,0.0,499,7000,0.2915384615384615,0.7568397813246295,0.7159130766775467,0.9565050561303712,0.8085781196626016,0.17253925698965913,0.37365853658536585,0.04,0.48933901918976547,0.1,0.1348314606741573,0.0,0.23102310231023102,0.16666666666666666
231190,GW,26510,울주군,군,978,0.39,21.71671306,17.30412593,4.326069366,10.79346639,0.0,386,3.0,96.0,2.0,30.0,2.0,560,7000,0.2915384615384615,0.7165676282843869,0.8191873526240067,0.8438637361750929,0.889915454673005,0.17253925698965913,0.37365853658536585,0.12,0.5543710021321961,0.1,0.16853932584269662,0.15384615384615385,0.31683168316831684,0.0
231110,전읍,26510,울주군,군,978,0.39,18.16238034,30.78891086,5.292555823,21.6085979,0.0,386,0.0,8.0,0.0,0.0,0.0,215,7000,0.2915384615384615,0.764341135431545,0.6692354007245316,0.8064341667953782,0.7748065463449263,0.17253925698965913,0.37365853658536585,0.0,0.1865671641791045,0.0,0.0,0.0,0.026402640264026403,0.0
231210,에너지융합,26510,울주군,군,978,0.39,26.71458218,13.35221592,8.003951838,8.658231622,0.0,386,0.0,50.0,1.0,8.0,2.0,315,7000,0.2915384615384615,0.6493916616728874,0.8631329270478305,0.7014286754878837,0.9126414421417084,0.17253925698965913,0.37365853658536585,0.0,0.29317697228144984,0.05,0.0449438202247191,0.15384615384615385,0.16501650165016502,0.0
231240,머거본,26510,울주군,군,978,0.39,26.11287387,29.91780474,1.178204309,21.85259371,0.0,386,0.0,32.0,1.0,5.0,0.0,374,7000,0.2915384615384615,0.657479175845812,0.6789221746466707,0.9657725665530038,0.772209620796702,0.17253925698965913,0.37365853658536585,0.0,0.35607675906183367,0.05,0.028089887640449437,0.0,0.10561056105610561,0.0
231270,대대,26510,울주군,군,978,0.39,21.88621757,18.82539663,6.204616295,11.87123443,0.0,386,2.0,70.0,2.0,20.0,0.0,535,7000,0.2915384615384615,0.7142893314681114,0.8022706934398486,0.7711123777853337,0.878444424255984,0.17253925698965913,0.37365853658536585,0.08,0.5277185501066098,0.1,0.11235955056179775,0.0,0.23102310231023102,0.0
231260,울산KTX역세권,26510,울주군,군,978,0.39,20.67962726,27.5319655,0.68483691,19.31164695,0.0,386,1.0,69.0,3.0,23.0,0.0,515,7000,0.2915384615384615,0.7305070171321806,0.7054529093089966,0.9848794346904844,0.7992537309300766,0.17253925698965913,0.37365853658536585,0.04,0.5063965884861408,0.15000000000000002,0.1292134831460674,0.0,0.22772277227722773,0.0
231250,울산도하,26510,울주군,군,978,0.39,13.85109294,7.766126705,3.987023393,0.716887063,0.0,386,4.0,139.0,1.0,39.0,4.0,512,7000,0.2915384615384615,0.8222888110271354,0.9252507128057866,0.8569941268571388,0.997163715587796,0.17253925698965913,0.37365853658536585,0.16,0.5031982942430704,0.05,0.2191011235955056,0.3076923076923077,0.45874587458745875,0.0
248600,나전,38070,김해시,시,5299,0.476,13.52925829,26.02570151,1.545779227,8.307005939,0.0,1028,1.0,68.0,4.0,18.0,2.0,292,5000,0.2253846153846154,0.8266145653003533,0.722202692605421,0.9515373221831762,0.9163796495698412,0.9999999999999999,1.0,0.04,0.26865671641791045,0.2,0.10112359550561797,0.15384615384615385,0.22442244224422442,0.0
248830,김해테크노밸리,38070,김해시,시,5299,0.476,18.39091948,17.79129818,1.741162697,6.625891133,0.0,1028,2.0,50.0,1.0,12.0,0.0,297,5000,0.2253846153846154,0.7612693587864493,0.8137699558929519,0.943970615900799,0.9342722928459681,0.9999999999999999,1.0,0.08,0.2739872068230277,0.05,0.06741573033707865,0.0,0.16501650165016502,0.0
448030,내삼,38070,김해시,시,5299,0.476,13.09011355,16.03072445,1.679996239,10.34125062,0.0,1028,6.0,139.0,6.0,41.0,0.0,514,5000,0.2253846153846154,0.8325170752868204,0.8333476850630409,0.9463394376952904,0.8947285319402868,0.9999999999999999,1.0,0.24,0.5053304904051173,0.30000000000000004,0.2303370786516854,0.0,0.45874587458745875,0.0
248720,오척,38070,김해시,시,5299,0.476,21.4138651,17.42238352,1.341719344,8.064516921,0.0,1028,4.0,94.0,2.0,30.0,0.0,440,5000,0.2253846153846154,0.7206381839473814,0.8178723181952426,0.9594400439368499,0.9189605378482424,0.9999999999999999,1.0,0.16,0.42643923240938164,0.1,0.16853932584269662,0.0,0.3102310231023102,0.0
248510,주호,38070,김해시,시,5299,0.476,23.46876129,21.82490733,3.105359657,5.597240477,0.0,1028,3.0,82.0,2.0,25.0,0.0,448,5000,0.2253846153846154,0.6930184855248789,0.768915880104434,0.8911387273708639,0.9452205512146841,0.9999999999999999,1.0,0.12,0.43496801705756927,0.1,0.1404494382022472,0.0,0.2706270627062706,0.0
248AG0,본산,38070,김해시,시,5299,0.476,23.72148137,22.39570776,3.408229418,5.352053051,0.0,1028,3.0,74.0,2.0,25.0,0.0,437,5000,0.2253846153846154,0.6896216947629521,0.7625685309203074,0.8794093496333265,0.9478301595136248,0.9999999999999999,1.0,0.12,0.42324093816631125,0.1,0.1404494382022472,0.0,0.24422442244224424,0.0
248710,나전2,38070,김해시,시,5299,0.476,13.45984186,25.43886097,2.100681386,7.93605479,0.0,1028,2.0,77.0,4.0,24.0,3.0,333,5000,0.2253846153846154,0.8275475860882144,0.7287284091729112,0.9300473688487922,0.9203278014499136,0.9999999999999999,1.0,0.08,0.31236673773987206,0.2,0.1348314606741573,0.23076923076923078,0.25412541254125415,0.0
248890,이노비즈밸리,38070,김해시,시,5299,0.476,13.37934405,19.31512485,4.41769348,7.642554388,0.0,1028,7.0,159.0,12.0,63.0,4.0,602,5000,0.2253846153846154,0.8286295508349941,0.7968248741056535,0.8403153666071809,0.9234516202251947,0.9999999999999999,1.0,0.28,0.5991471215351812,0.6000000000000001,0.3539325842696629,0.3076923076923077,0.5247524752475248,0.0
448650,하계,38070,김해시,시,5299,0.476,22.11049626,17.55714988,0.675927275,8.396072972,0.0,1028,4.0,97.0,2.0,30.0,0.0,439,5000,0.2253846153846154,0.7112748191971074,0.816373704844174,0.9852244822583683,0.915431680612906,0.9999999999999999,1.0,0.16,0.42537313432835816,0.1,0.16853932584269662,0.0,0.3201320132013201,0.0
448060,병동,38070,김해시,시,5299,0.476,17.44718015,19.91929307,2.165512154,4.66627883,0.0,1028,2.0,37.0,0.0,1.0,0.0,262,5000,0.2253846153846154,0.7739540850567601,0.7901064722672172,0.9275366376210331,0.9551290741746126,0.9999999999999999,1.0,0.08,0.23667377398720682,0.0,0.0056179775280898875,0.0,0.12211221122112212,0.0
448020,봉림,38070,김해시,시,5299,0.476,19.46070584,27.52608507,5.565844295,4.078203098,0.0,1028,0.0,8.0,0.0,2.0,0.0,130,5000,0.2253846153846154,0.7468904442780202,0.7055183001892431,0.7958503973598999,0.9613881525281365,0.9999999999999999,1.0,0.0,0.09594882729211088,0.0,0.011235955056179775,0.0,0.026402640264026403,0.0
448500,안하,38070,김해시,시,5299,0.476,16.60681544,23.51775733,2.000014421,3.626542307,0.0,1028,1.0,31.0,0.0,6.0,1.0,240,5000,0.2253846153846154,0.7852493611724425,0.7500912445547572,0.9339459451024199,0.9661953229761828,0.9999999999999999,1.0,0.04,0.21321961620469085,0.0,0.033707865168539325,0.07692307692307693,0.10231023102310231,0.0
248910,덕암2,38070,김해시,시,5299,0.476,14.49574811,18.67938747,4.002200836,7.195515515,9.0,1028,2.0,77.0,2.0,16.0,2.0,361,5000,0.2253846153846154,0.8136240514794002,0.8038943276802801,0.8564063429811614,0.9282095981197459,0.9999999999999999,1.0,0.08,0.34221748400852875,0.1,0.0898876404494382,0.15384615384615385,0.25412541254125415,0.375
448010,나전,38070,김해시,시,5299,0.476,14.82915156,25.95540328,1.981192973,6.893072934,9.0,1028,1.0,55.0,3.0,17.0,2.0,246,5000,0.2253846153846154,0.8091428018732963,0.7229844148841448,0.9346748520505105,0.931428591369957,0.9999999999999999,1.0,0.04,0.21961620469083157,0.15000000000000002,0.09550561797752809,0.15384615384615385,0.18151815181518152,0.375
448050,진영죽곡,38070,김해시,시,5299,0.476,19.32820077,19.35176534,1.412407584,5.165851866,14.0,1028,3.0,84.0,2.0,25.0,0.0,392,5000,0.2253846153846154,0.7486714345249547,0.7964174287498267,0.9567024676736267,0.9498119583585974,0.9999999999999999,1.0,0.12,0.37526652452025583,0.1,0.1404494382022472,0.0,0.27722772277227725,0.5833333333333333
248850,서김해,38070,김해시,시,5299,0.476,9.437326195,16.68786825,1.490955054,10.25517748,14.0,1028,15.0,250.0,20.0,117.0,5.0,978,5000,0.2253846153846154,0.8816139034563399,0.8260401902828006,0.9536605233642446,0.895644635935195,0.9999999999999999,1.0,0.6,1.0,1.0,0.6573033707865168,0.38461538461538464,0.8250825082508251,0.5833333333333333
248880,김해가산,38070,김해시,시,5299,0.476,22.3179571,22.13329307,2.132665928,4.193425489,14.0,1028,3.0,80.0,2.0,24.0,0.0,423,5000,0.2253846153846154,0.7084863543280968,0.7654866045252524,0.9288086886529171,0.9601618037194606,0.9999999999999999,1.0,0.12,0.4083155650319829,0.1,0.1348314606741573,0.0,0.264026402640264,0.5833333333333333
248AM0,AM하이테크,38070,김해시,시,5299,0.476,16.20542275,14.11733984,2.383734501,10.55649778,0.0,1028,1.0,57.0,1.0,20.0,0.0,230,5000,0.2253846153846154,0.7906444488176227,0.8546246841767314,0.9190854395539705,0.8924375874810899,0.9999999999999999,1.0,0.04,0.2025586353944563,0.05,0.11235955056179775,0.0,0.18811881188118812,0.0
448550,본산,38070,김해시,시,5299,0.476,22.73219496,22.55343684,2.616247395,4.245736357,9.0,1028,3.0,80.0,2.0,26.0,0.0,428,5000,0.2253846153846154,0.7029186157610294,0.7608145701756543,0.9100808048437593,0.9596050423981946,0.9999999999999999,1.0,0.12,0.4136460554371002,0.1,0.14606741573033707,0.0,0.264026402640264,0.375
248010,덕암,38070,김해시,시,5299,0.476,14.10494482,18.72220978,4.226605311,7.44304923,0.0,1028,3.0,116.0,5.0,31.0,3.0,474,5000,0.2253846153846154,0.8188768078302316,0.8034181399618494,0.8477157267751125,0.9255750175155527,0.9999999999999999,1.0,0.12,0.46268656716417905,0.25,0.1741573033707865,0.23076923076923078,0.38283828382838286,0.0
248920,김해사이언스파크,38070,김해시,시,5299,0.476,16.61704094,20.94262039,1.104224896,4.275268261,5.0,1028,2.0,34.0,0.0,1.0,0.0,224,5000,0.2253846153846154,0.785111921029435,0.7787269856930803,0.9686376015997951,0.9592907248859992,0.9999999999999999,1.0,0.08,0.19616204690831557,0.0,0.0056179775280898875,0.0,0.11221122112211221,0.20833333333333331
248B60,하계,38070,김해시,시,5299,0.476,22.61197898,17.78690079,0.434337236,8.552040615,14.0,1028,4.0,99.0,2.0,30.0,0.0,452,5000,0.2253846153846154,0.7045344293137157,0.8138188552426401,0.9945806517739422,0.9137716670380703,0.9999999999999999,1.0,0.16,0.4392324093816631,0.1,0.16853932584269662,0.0,0.32673267326732675,0.5833333333333333
248640,김해명동,38070,김해시,시,5299,0.476,17.68789001,21.01823926,1.176829463,3.644318623,14.0,1028,2.0,36.0,0.0,1.0,0.0,254,5000,0.2253846153846154,0.7707187227192968,0.7778860974463789,0.965825810851846,0.9660061239519302,0.9999999999999999,1.0,0.08,0.2281449893390192,0.0,0.0056179775280898875,0.0,0.1188118811881188,0.5833333333333333
248A50,병동,38070,김해시,시,5299,0.476,17.98086862,20.76193386,1.616397462,3.762098201,0.0,1028,2.0,37.0,0.0,1.0,0.0,270,5000,0.2253846153846154,0.7667808202151105,0.7807362352284708,0.9488024570360638,0.9647525581830456,0.9999999999999999,1.0,0.08,0.24520255863539445,0.0,0.0056179775280898875,0.0,0.12211221122112212,0.0
248AK0,이지(Eco-Zone),38070,김해시,시,5299,0.476,10.40673376,17.51720521,0.94331255,11.45192537,0.0,1028,15.0,243.0,20.0,116.0,7.0,902,5000,0.2253846153846154,0.8685841724538252,0.8168178929617875,0.9748693286716412,0.8829072648699927,0.9999999999999999,1.0,0.6,0.9189765458422176,1.0,0.651685393258427,0.5384615384615385,0.801980198019802,0.0
248AX0,원지,38070,김해시,시,5299,0.476,12.91391545,19.48433628,4.132779779,7.94876623,0.0,1028,8.0,168.0,13.0,66.0,5.0,628,5000,0.2253846153846154,0.8348853401209763,0.7949432286553243,0.8513493516791629,0.9201925095230122,0.9999999999999999,1.0,0.32,0.6268656716417911,0.65,0.3707865168539326,0.38461538461538464,0.5544554455445545,0.0
248240,김해GoldenRoot,38070,김해시,시,5299,0.476,10.84500338,16.10944829,1.9463303,11.0900248,0.0,1028,12.0,216.0,15.0,87.0,3.0,845,5000,0.2253846153846154,0.8626934248865991,0.8324722692866454,0.9360249949608066,0.8867590885392187,0.9999999999999999,1.0,0.48,0.8582089552238806,0.75,0.4887640449438202,0.23076923076923078,0.7128712871287128,0.0
248960,신천,38070,김해시,시,5299,0.476,14.25091995,20.77951345,3.084632405,6.219509345,0.0,1028,4.0,110.0,5.0,36.0,3.0,457,5000,0.2253846153846154,0.8169147675639613,0.7805407486969631,0.8919414412745774,0.9385975443639768,0.9999999999999999,1.0,0.16,0.4445628997867804,0.25,0.20224719101123595,0.23076923076923078,0.36303630363036304,0.0
248AT0,김해대동첨단,38070,김해시,시,5299,0.476,11.54508678,22.18881048,0.787963049,4.518254402,0.0,1028,4.0,88.0,3.0,52.0,6.0,457,5000,0.2253846153846154,0.8532836588494154,0.7648692462183074,0.9808856208645318,0.9567045455682995,0.9999999999999999,1.0,0.16,0.4445628997867804,0.15000000000000002,0.29213483146067415,0.46153846153846156,0.29042904290429045,0.0
248120,사포,38080,밀양시,시,586,-0.18,36.79071989,35.05554371,6.16693141,3.563746634,0.0,94,3.0,66.0,7.0,34.0,0.0,270,5000,0.73,0.513959085483331,0.6217900816321551,0.7725718178089968,0.9668636774349403,0.09747223286097281,0.08878048780487804,0.12,0.24520255863539445,0.35000000000000003,0.19101123595505617,0.0,0.21782178217821782,0.0
148090,밀양나노,38080,밀양시,시,586,-0.18,39.64285638,37.91238093,4.830764392,4.22926397,0.0,94,3.0,71.0,7.0,33.0,0.0,306,5000,0.73,0.4756237427555728,0.5900218094927143,0.8243181777718219,0.9597803632885021,0.09747223286097281,0.08878048780487804,0.12,0.2835820895522388,0.35000000000000003,0.1853932584269663,0.0,0.23432343234323433,0.0
248AI0,용전3,38080,밀양시,시,586,-0.18,29.50780151,36.53129818,10.34755215,7.49041234,0.0,94,0.0,11.0,0.0,4.0,0.0,108,5000,0.73,0.6118482198688981,0.6053795667852657,0.6106669789933358,0.9250709167672556,0.09747223286097281,0.08878048780487804,0.0,0.07249466950959488,0.0,0.02247191011235955,0.0,0.036303630363036306,0.0
448640,제대,38080,밀양시,시,586,-0.18,38.96872282,36.63811094,4.474005362,4.363697362,0.0,94,3.0,69.0,7.0,33.0,0.0,292,5000,0.73,0.48468471902984767,0.6041917998365963,0.8381345502295114,0.9583495456436448,0.09747223286097281,0.08878048780487804,0.12,0.26865671641791045,0.35000000000000003,0.1853932584269663,0.0,0.22772277227722773,0.0
448090,상남특별,38080,밀양시,시,586,-0.18,30.92246828,32.27481915,11.16689844,5.89207569,0.0,94,0.0,7.0,0.0,2.0,0.0,109,5000,0.73,0.5928337948357116,0.6527119745382223,0.5789357751203291,0.9420825256184419,0.09747223286097281,0.08878048780487804,0.0,0.07356076759061833,0.0,0.011235955056179775,0.0,0.023102310231023104,0.0
448110,하남,38080,밀양시,시,586,-0.18,30.25413379,27.18856678,10.73151185,10.12710914,0.0,94,0.0,7.0,1.0,5.0,0.0,120,5000,0.73,0.6018168262652249,0.709271532194796,0.5957971935699851,0.897007708293137,0.09747223286097281,0.08878048780487804,0.0,0.08528784648187634,0.05,0.028089887640449437,0.0,0.023102310231023104,0.0
448800,대미,38080,밀양시,시,586,-0.18,28.50343641,34.16783373,11.62552245,7.58919142,0.0,94,0.0,14.0,0.0,5.0,0.0,127,5000,0.73,0.625347812355897,0.6316614918854623,0.56117443032634,0.9240195793837075,0.09747223286097281,0.08878048780487804,0.0,0.09275053304904052,0.0,0.028089887640449437,0.0,0.04620462046204621,0.0
448700,춘화,38080,밀양시,시,586,-0.18,40.83917242,41.37507959,5.457803039,7.443480646,0.0,94,1.0,41.0,2.0,15.0,0.0,234,5000,0.73,0.45954415274825355,0.5515163067648561,0.800034561202067,0.925570425816899,0.09747223286097281,0.08878048780487804,0.04,0.2068230277185501,0.1,0.08426966292134831,0.0,0.1353135313531353,0.0
248310,용전,38080,밀양시,시,586,-0.18,28.68215595,35.24960397,11.20211997,7.771104893,0.0,94,0.0,12.0,0.0,4.0,0.0,116,5000,0.73,0.6229456570445826,0.619632115085104,0.5775717345885178,0.9220834160307388,0.09747223286097281,0.08878048780487804,0.0,0.0810234541577825,0.0,0.02247191011235955,0.0,0.039603960396039604,0.0
448780,미전,38080,밀양시,시,586,-0.18,27.8083222,33.25047383,12.4128031,8.231798399,0.0,94,0.0,12.0,0.0,5.0,0.0,134,5000,0.73,0.6346907879002703,0.6418626117634125,0.5306850473690763,0.9171801075041193,0.09747223286097281,0.08878048780487804,0.0,0.10021321961620469,0.0,0.028089887640449437,0.0,0.039603960396039604,0.0
448100,초동특별,38080,밀양시,시,586,-0.18,37.00511585,27.91693387,8.90403475,12.00484443,0.0,94,0.0,2.0,0.0,0.0,0.0,77,5000,0.73,0.5110774062106652,0.7011720283901891,0.666570747000429,0.8770223702358831,0.09747223286097281,0.08878048780487804,0.0,0.039445628997867806,0.0,0.0,0.0,0.006600660066006601,0.0
248380,밀양하남,38080,밀양시,시,586,-0.18,30.29286188,26.82288527,10.64555993,10.20460168,0.0,94,0.0,7.0,1.0,5.0,0.0,137,5000,0.73,0.6012962850468971,0.7133379415949234,0.5991258934494906,0.8961829303720622,0.09747223286097281,0.08878048780487804,0.0,0.10341151385927505,0.05,0.028089887640449437,0.0,0.023102310231023104,0.0
448080,부북특별,38080,밀양시,시,586,-0.18,40.6433514,39.71141304,5.070826023,4.675093199,0.0,94,3.0,70.0,7.0,32.0,0.0,322,5000,0.73,0.46217616771013187,0.5700164198758455,0.8150211996219027,0.955035260022445,0.09747223286097281,0.08878048780487804,0.12,0.30063965884861404,0.35000000000000003,0.1797752808988764,0.0,0.23102310231023102,0.0
248410,덕계,38100,양산시,시,1556,0.39,29.2171985,23.64637673,6.987865736,15.19450759,0.0,433,4.0,96.0,4.0,46.0,0.0,586,5000,0.2915384615384615,0.6157541921199206,0.7486609859201361,0.7407791133291177,0.8430737636986069,0.283224818077365,0.4195121951219512,0.16,0.582089552238806,0.2,0.2584269662921348,0.0,0.31683168316831684,0.0
248220,산막,38100,양산시,시,1556,0.39,23.86782815,32.40087344,1.658770159,7.860080704,0.0,433,5.0,87.0,4.0,37.0,1.0,344,5000,0.2915384615384615,0.6876546591781986,0.6513102401443166,0.9471614699423696,0.9211364179787646,0.283224818077365,0.4195121951219512,0.2,0.32409381663113,0.2,0.20786516853932585,0.07692307692307693,0.2871287128712871,0.0
248A90,양산석계2,38100,양산시,시,1556,0.39,28.71530785,30.81844475,4.300295554,12.66475325,1.0,433,0.0,15.0,0.0,5.0,0.0,165,5000,0.2915384615384615,0.622500064958428,0.6689069813633276,0.8448618905490592,0.8699987493214233,0.283224818077365,0.4195121951219512,0.0,0.13326226012793177,0.0,0.028089887640449437,0.0,0.04950495049504951,0.041666666666666664
248040,양산,38100,양산시,시,1556,0.39,22.51747721,32.22211787,2.115726962,6.547087735,0.0,433,5.0,135.0,9.0,67.0,2.0,404,5000,0.2915384615384615,0.7058046201878313,0.6532980172407662,0.9294646918472979,0.935111022648554,0.283224818077365,0.4195121951219512,0.2,0.38805970149253727,0.45,0.37640449438202245,0.15384615384615385,0.44554455445544555,0.0
448150,웅상,38100,양산시,시,1556,0.39,29.1206697,24.190294,8.239659087,14.66303664,0.0,433,3.0,89.0,3.0,34.0,0.0,518,5000,0.2915384615384615,0.6170516281451855,0.7426125797548379,0.6923003315097052,0.8487303792289885,0.283224818077365,0.4195121951219512,0.12,0.5095948827292112,0.15000000000000002,0.19101123595505617,0.0,0.29372937293729373,0.0
